,data_type,garnet_formula
10309,mixed,Ho3ZnLiSi3O12
10310,mixed,Ho3ZnLiSi3O12
10311,mixed,Ho3ZnLiSi3O12
10312,mixed,Ho3ZnLiSi3O12
10313,mixed,Na3GaAlP3O12
10314,mixed,Na3GaAlP3O12
10315,mixed,Na3GaAlP3O12
10316,mixed,Na3GaAlP3O12
10317,mixed,Na3GaAlP3O12
10318,mixed,Na3GaAlP3O12
10319,mixed,Na3GaAlP3O12
10320,mixed,Bi3ZrZnAl3O12
10321,mixed,Bi3ZrZnAl3O12
10322,mixed,Bi3ZrZnAl3O12
10323,mixed,Bi3ZrZnAl3O12
10324,mixed,Bi3ZrZnAl3O12
10325,mixed,Bi3ZrZnAl3O12
10326,mixed,Bi3ZrZnAl3O12
10327,mixed,Sr3NbSnAl3O12
10328,mixed,Sr3NbSnAl3O12
10329,mixed,Sr3NbSnAl3O12
10330,mixed,Sr3NbSnAl3O12
10331,mixed,Sr3NbSnAl3O12
10332,mixed,Sr3NbSnAl3O12
10333,mixed,Sr3NbSnAl3O12
10334,mixed,Zn3InAlSi3O12
10335,mixed,Zn3InAlSi3O12
10336,mixed,Zn3InAlSi3O12
10337,mixed,Zn3InAlSi3O12
10338,mixed,Zn3InAlSi3O12
10339,mixed,Zn3InAlSi3O12
10340,mixed,Zn3InAlSi3O12
10341,mixed,Ba3SbSnAl3O12
10342,mixed,Ba3SbSnAl3O12
10343,mixed,Ba3SbSnAl3O12
10344,mixed,Ba3SbSnAl3O12
10345,mixed,Ba3SbSnAl3O12
10346,mixed,Ba3SbSnAl3O12
10347,mixed,Ba3SbSnAl3O12
10348,mixed,Sr3SbSnGa3O12
10349,mixed,Sr3SbSnGa3O12
10350,mixed,Sr3SbSnGa3O12
10351,mixed,Sr3SbSnGa3O12
10352,mixed,Sr3SbSnGa3O12
10353,mixed,Sr3SbSnGa3O12
10354,mixed,Sr3SbSnGa3O12
10355,mixed,Bi3NbLiGa3O12
10356,mixed,Bi3NbLiGa3O12
10357,mixed,Bi3NbLiGa3O12
10358,mixed,Bi3NbLiGa3O12
10359,mixed,Bi3NbLiGa3O12
10360,mixed,Bi3NbLiGa3O12
10361,mixed,Bi3NbLiGa3O12
10362,mixed,Tb3ZnLiSn3O12
10363,mixed,Tb3ZnLiSn3O12
10364,mixed,Tb3ZnLiSn3O12
10365,mixed,Tb3ZnLiSn3O12
10366,mixed,Tb3ZnLiSn3O12
10367,mixed,Tb3ZnLiSn3O12
10368,mixed,Tb3ZnLiSn3O12
10369,mixed,Bi3AlLuGa3O12
10370,mixed,Bi3AlLuGa3O12
10371,mixed,Bi3AlLuGa3O12
10372,mixed,Bi3AlLuGa3O12
10373,mixed,Bi3AlLuGa3O12
10374,mixed,Bi3AlLuGa3O12
10375,mixed,Bi3AlLuGa3O12
10376,mixed,Sr3ZnLiP3O12
10377,mixed,Sr3ZnLiP3O12
10378,mixed,Sr3ZnLiP3O12
10379,mixed,Sr3ZnLiP3O12
10380,mixed,Sr3ZnLiP3O12
10381,mixed,Sr3ZnLiP3O12
10382,mixed,Sr3ZnLiP3O12
10383,mixed,Sr3NbZrGa3O12
10384,mixed,Sr3NbZrGa3O12
10385,mixed,Sr3NbZrGa3O12
10386,mixed,Sr3NbZrGa3O12
10387,mixed,Sr3NbZrGa3O12
10388,mixed,Sr3NbZrGa3O12
10389,mixed,Sr3NbZrGa3O12
10390,mixed,Zr3MgLiGa3O12
10391,mixed,Zr3MgLiGa3O12
10392,mixed,Zr3MgLiGa3O12
10393,mixed,Zr3MgLiGa3O12
10394,mixed,Zr3MgLiGa3O12
10395,mixed,Zr3MgLiGa3O12
10396,mixed,Zr3MgLiGa3O12
10397,mixed,Sr3Al2Si2SnO12
10398,mixed,Sr3Al2Si2SnO12
10399,mixed,Sr3Al2Si2SnO12
10400,mixed,Sr3Al2Si2SnO12
10401,mixed,Sr3Al2Si2SnO12
10402,mixed,Sr3Al2Si2SnO12
10403,mixed,Sr3Al2Si2SnO12
10404,mixed,Sr3Al2Si2SnO12
10405,mixed,Sr3Al2Si2SnO12
10406,mixed,Sr3Al2Si2SnO12
10407,mixed,Sr3Al2Si2SnO12
10408,mixed,Sr3Al2Si2SnO12
10409,mixed,Sr3Al2Si2SnO12
10410,mixed,Sr3Al2Si2SnO12
10411,mixed,Sr3Al2Si2SnO12
10412,mixed,Sr3Al2Si2SnO12
10413,mixed,Sr3Al2Si2SnO12
10414,mixed,Sr3Al2Si2SnO12
10415,mixed,Zr3Al2Li2SnO12
10416,mixed,Zr3Al2Li2SnO12
10417,mixed,Zr3Al2Li2SnO12
10418,mixed,Zr3Al2Li2SnO12
10419,mixed,Zr3Al2Li2SnO12
10420,mixed,Zr3Al2Li2SnO12
10421,mixed,Zr3Al2Li2SnO12
10422,mixed,Zr3Al2Li2SnO12
10423,mixed,Zr3Al2Li2SnO12
10424,mixed,Zr3Al2Li2SnO12
10425,mixed,Zr3Al2Li2SnO12
10426,mixed,Zr3Al2Li2SnO12
10427,mixed,Zr3Al2Li2SnO12
10428,mixed,Zr3Al2Li2SnO12
10429,mixed,Zr3Al2Li2SnO12
10430,mixed,Zr3Al2Li2SnO12
10431,mixed,Zr3Al2Li2SnO12
10432,mixed,Zr3Al2Li2SnO12
10433,mixed,Ba3Sn2Ga2SiO12
10434,mixed,Ba3Sn2Ga2SiO12
10435,mixed,Ba3Sn2Ga2SiO12
10436,mixed,Ba3Sn2Ga2SiO12
10437,mixed,Ba3Sn2Ga2SiO12
10438,mixed,Ba3Sn2Ga2SiO12
10439,mixed,Ba3Sn2Ga2SiO12
10440,mixed,Ba3Sn2Ga2SiO12
10441,mixed,Ba3Sn2Ga2SiO12
10442,mixed,Ba3Sn2Ga2SiO12
10443,mixed,Ba3Sn2Ga2SiO12
10444,mixed,Ba3Sn2Ga2SiO12
10445,mixed,Ba3Sn2Ga2SiO12
10446,mixed,Ba3Sn2Ga2SiO12
10447,mixed,Ba3Sn2Ga2SiO12
10448,mixed,Ba3Sn2Ga2SiO12
10449,mixed,Ba3Sn2Ga2SiO12
10450,mixed,Ba3Sn2Ga2SiO12
10451,mixed,Na3Nb2Al2PO12
10452,mixed,Na3Nb2Al2PO12
10453,mixed,Na3Nb2Al2PO12
10454,mixed,Na3Nb2Al2PO12
10455,mixed,Na3Nb2Al2PO12
10456,mixed,Na3Nb2Al2PO12
10457,mixed,Na3Nb2Al2PO12
10458,mixed,Na3Nb2Al2PO12
10459,mixed,Na3Nb2Al2PO12
10460,mixed,Na3Nb2Al2PO12
10461,mixed,Na3Nb2Al2PO12
10462,mixed,Na3Nb2Al2PO12
10463,mixed,Na3Nb2Al2PO12
10464,mixed,Na3Nb2Al2PO12
10465,mixed,Na3Nb2Al2PO12
10466,mixed,Na3Nb2Al2PO12
10467,mixed,Na3Nb2Al2PO12
10468,mixed,Na3Nb2Al2PO12
10469,mixed,Ba3Zr2Ga2GeO12
10470,mixed,Ba3Zr2Ga2GeO12
10471,mixed,Ba3Zr2Ga2GeO12
10472,mixed,Ba3Zr2Ga2GeO12
10473,mixed,Ba3Zr2Ga2GeO12
10474,mixed,Ba3Zr2Ga2GeO12
10475,mixed,Ba3Zr2Ga2GeO12
10476,mixed,Ba3Zr2Ga2GeO12
10477,mixed,Ba3Zr2Ga2GeO12
10478,mixed,Ba3Zr2Ga2GeO12
10479,mixed,Ba3Zr2Ga2GeO12
10480,mixed,Ba3Zr2Ga2GeO12
10481,mixed,Ba3Zr2Ga2GeO12
10482,mixed,Ba3Zr2Ga2GeO12
10483,mixed,Ba3Zr2Ga2GeO12
10484,mixed,Ba3Zr2Ga2GeO12
10485,mixed,Ba3Zr2Ga2GeO12
10486,mixed,Ba3Zr2Ga2GeO12
10487,mixed,Ba3Al2Si2SnO12
10488,mixed,Ba3Al2Si2SnO12
10489,mixed,Ba3Al2Si2SnO12
10490,mixed,Ba3Al2Si2SnO12
10491,mixed,Ba3Al2Si2SnO12
10492,mixed,Ba3Al2Si2SnO12
10493,mixed,Ba3Al2Si2SnO12
10494,mixed,Ba3Al2Si2SnO12
10495,mixed,Ba3Al2Si2SnO12
10496,mixed,Ba3Al2Si2SnO12
10497,mixed,Ba3Al2Si2SnO12
10498,mixed,Ba3Al2Si2SnO12
10499,mixed,Ba3Al2Si2SnO12
10500,mixed,Ba3Al2Si2SnO12
10501,mixed,Ba3Al2Si2SnO12
10502,mixed,Ba3Al2Si2SnO12
10503,mixed,Ba3Al2Si2SnO12
10504,mixed,Ba3Al2Si2SnO12
10505,mixed,Ba3Sn2Ga2GeO12
10506,mixed,Ba3Sn2Ga2GeO12
10507,mixed,Ba3Sn2Ga2GeO12
10508,mixed,Ba3Sn2Ga2GeO12
10509,mixed,Ba3Sn2Ga2GeO12
10510,mixed,Ba3Sn2Ga2GeO12
10511,mixed,Ba3Sn2Ga2GeO12
10512,mixed,Ba3Sn2Ga2GeO12
10513,mixed,Ba3Sn2Ga2GeO12
10514,mixed,Ba3Sn2Ga2GeO12
10515,mixed,Ba3Sn2Ga2GeO12
10516,mixed,Ba3Sn2Ga2GeO12
10517,mixed,Ba3Sn2Ga2GeO12
10518,mixed,Ba3Sn2Ga2GeO12
10519,mixed,Ba3Sn2Ga2GeO12
10520,mixed,Ba3Sn2Ga2GeO12
10521,mixed,Ba3Sn2Ga2GeO12
10522,mixed,Ba3Sn2Ga2GeO12
10523,mixed,Sr3Al2Ge2SiO12
10524,mixed,Sr3Al2Ge2SiO12
10525,mixed,Sr3Al2Ge2SiO12
10526,mixed,Sr3Al2Ge2SiO12
10527,mixed,Sr3Al2Ge2SiO12
10528,mixed,Sr3Al2Ge2SiO12
10529,mixed,Sr3Al2Ge2SiO12
10530,mixed,Sr3Al2Ge2SiO12
10531,mixed,Sr3Al2Ge2SiO12
10532,mixed,Sr3Al2Ge2SiO12
10533,mixed,Sr3Al2Ge2SiO12
10534,mixed,Sr3Al2Ge2SiO12
10535,mixed,Sr3Al2Ge2SiO12
10536,mixed,Sr3Al2Ge2SiO12
10537,mixed,Sr3Al2Ge2SiO12
10538,mixed,Sr3Al2Ge2SiO12
10539,mixed,Sr3Al2Ge2SiO12
10540,mixed,Sr3Al2Ge2SiO12
10541,mixed,Bi3Ta2Li2GaO12
10542,mixed,Bi3Ta2Li2GaO12
10543,mixed,Bi3Ta2Li2GaO12
10544,mixed,Bi3Ta2Li2GaO12
10545,mixed,Bi3Ta2Li2GaO12
10546,mixed,Bi3Ta2Li2GaO12
10547,mixed,Bi3Ta2Li2GaO12
10548,mixed,Bi3Ta2Li2GaO12
10549,mixed,Bi3Ta2Li2GaO12
10550,mixed,Bi3Ta2Li2GaO12
10551,mixed,Bi3Ta2Li2GaO12
10552,mixed,Bi3Ta2Li2GaO12
10553,mixed,Bi3Ta2Li2GaO12
10554,mixed,Bi3Ta2Li2GaO12
10555,mixed,Bi3Ta2Li2GaO12
10556,mixed,Bi3Ta2Li2GaO12
10557,mixed,Bi3Ta2Li2GaO12
10558,mixed,Bi3Ta2Li2GaO12
10559,mixed,Bi3Al2Sn2LiO12
10560,mixed,Bi3Al2Sn2LiO12
10561,mixed,Bi3Al2Sn2LiO12
10562,mixed,Bi3Al2Sn2LiO12
10563,mixed,Bi3Al2Sn2LiO12
10564,mixed,Bi3Al2Sn2LiO12
10565,mixed,Bi3Al2Sn2LiO12
10566,mixed,Bi3Al2Sn2LiO12
10567,mixed,Bi3Al2Sn2LiO12
10568,mixed,Bi3Al2Sn2LiO12
10569,mixed,Bi3Al2Sn2LiO12
10570,mixed,Bi3Al2Sn2LiO12
10571,mixed,Bi3Al2Sn2LiO12
10572,mixed,Bi3Al2Sn2LiO12
10573,mixed,Bi3Al2Sn2LiO12
10574,mixed,Bi3Al2Sn2LiO12
10575,mixed,Bi3Al2Sn2LiO12
10576,mixed,Bi3Al2Sn2LiO12
10577,mixed,Na3Sb2Ge2GaO12
10578,mixed,Na3Sb2Ge2GaO12
10579,mixed,Na3Sb2Ge2GaO12
10580,mixed,Na3Sb2Ge2GaO12
10581,mixed,Na3Sb2Ge2GaO12
10582,mixed,Na3Sb2Ge2GaO12
10583,mixed,Na3Sb2Ge2GaO12
10584,mixed,Na3Sb2Ge2GaO12
10585,mixed,Na3Sb2Ge2GaO12
10586,mixed,Na3Sb2Ge2GaO12
10587,mixed,Na3Sb2Ge2GaO12
10588,mixed,Na3Sb2Ge2GaO12
10589,mixed,Na3Sb2Ge2GaO12
10590,mixed,Na3Sb2Ge2GaO12
10591,mixed,Na3Sb2Ge2GaO12
10592,mixed,Na3Sb2Ge2GaO12
10593,mixed,Na3Sb2Ge2GaO12
10594,mixed,Na3Sb2Ge2GaO12
10595,mixed,Na3Ta2Sn2AlO12
10596,mixed,Na3Ta2Sn2AlO12
10597,mixed,Na3Ta2Sn2AlO12
10598,mixed,Na3Ta2Sn2AlO12
10599,mixed,Na3Ta2Sn2AlO12
10600,mixed,Na3Ta2Sn2AlO12
10601,mixed,Na3Ta2Sn2AlO12
10602,mixed,Na3Ta2Sn2AlO12
10603,mixed,Na3Ta2Sn2AlO12
10604,mixed,Na3Ta2Sn2AlO12
10605,mixed,Na3Ta2Sn2AlO12
10606,mixed,Na3Ta2Sn2AlO12
10607,mixed,Na3Ta2Sn2AlO12
10608,mixed,Na3Ta2Sn2AlO12
10609,mixed,Na3Ta2Sn2AlO12
10610,mixed,Na3Ta2Sn2AlO12
10611,mixed,Na3Ta2Sn2AlO12
10612,mixed,Na3Ta2Sn2AlO12
10613,mixed,Bi3Zn2Al2PO12
10614,mixed,Bi3Zn2Al2PO12
10615,mixed,Bi3Zn2Al2PO12
10616,mixed,Bi3Zn2Al2PO12
10617,mixed,Bi3Zn2Al2PO12
10618,mixed,Bi3Zn2Al2PO12
10619,mixed,Bi3Zn2Al2PO12
10620,mixed,Bi3Zn2Al2PO12
10621,mixed,Bi3Zn2Al2PO12
10622,mixed,Bi3Zn2Al2PO12
10623,mixed,Bi3Zn2Al2PO12
10624,mixed,Bi3Zn2Al2PO12
10625,mixed,Bi3Zn2Al2PO12
10626,mixed,Bi3Zn2Al2PO12
10627,mixed,Bi3Zn2Al2PO12
10628,mixed,Bi3Zn2Al2PO12
10629,mixed,Bi3Zn2Al2PO12
10630,mixed,Bi3Zn2Al2PO12
10631,mixed,Ba3Mg2P2GeO12
10632,mixed,Ba3Mg2P2GeO12
10633,mixed,Ba3Mg2P2GeO12
10634,mixed,Ba3Mg2P2GeO12
10635,mixed,Ba3Mg2P2GeO12
10636,mixed,Ba3Mg2P2GeO12
10637,mixed,Ba3Mg2P2GeO12
10638,mixed,Ba3Mg2P2GeO12
10639,mixed,Ba3Mg2P2GeO12
10640,mixed,Ba3Mg2P2GeO12
10641,mixed,Ba3Mg2P2GeO12
10642,mixed,Ba3Mg2P2GeO12
10643,mixed,Ba3Mg2P2GeO12
10644,mixed,Ba3Mg2P2GeO12
10645,mixed,Ba3Mg2P2GeO12
10646,mixed,Ba3Mg2P2GeO12
10647,mixed,Ba3Mg2P2GeO12
10648,mixed,Ba3Mg2P2GeO12
10649,mixed,Ba3Al2Ge2SiO12
10650,mixed,Ba3Al2Ge2SiO12
10651,mixed,Ba3Al2Ge2SiO12
10652,mixed,Ba3Al2Ge2SiO12
10653,mixed,Ba3Al2Ge2SiO12
10654,mixed,Ba3Al2Ge2SiO12
10655,mixed,Ba3Al2Ge2SiO12
10656,mixed,Ba3Al2Ge2SiO12
10657,mixed,Ba3Al2Ge2SiO12
10658,mixed,Ba3Al2Ge2SiO12
10659,mixed,Ba3Al2Ge2SiO12
10660,mixed,Ba3Al2Ge2SiO12
10661,mixed,Ba3Al2Ge2SiO12
10662,mixed,Ba3Al2Ge2SiO12
10663,mixed,Ba3Al2Ge2SiO12
10664,mixed,Ba3Al2Ge2SiO12
10665,mixed,Ba3Al2Ge2SiO12
10666,mixed,Ba3Al2Ge2SiO12
10667,mixed,Bi3Ta2Li2AlO12
10668,mixed,Bi3Ta2Li2AlO12
10669,mixed,Bi3Ta2Li2AlO12
10670,mixed,Bi3Ta2Li2AlO12
10671,mixed,Bi3Ta2Li2AlO12
10672,mixed,Bi3Ta2Li2AlO12
10673,mixed,Bi3Ta2Li2AlO12
10674,mixed,Bi3Ta2Li2AlO12
10675,mixed,Bi3Ta2Li2AlO12
10676,mixed,Bi3Ta2Li2AlO12
10677,mixed,Bi3Ta2Li2AlO12
10678,mixed,Bi3Ta2Li2AlO12
10679,mixed,Bi3Ta2Li2AlO12
10680,mixed,Bi3Ta2Li2AlO12
10681,mixed,Bi3Ta2Li2AlO12
10682,mixed,Bi3Ta2Li2AlO12
10683,mixed,Bi3Ta2Li2AlO12
10684,mixed,Bi3Ta2Li2AlO12
10685,mixed,Sr3Al2Si2GeO12
10686,mixed,Sr3Al2Si2GeO12
10687,mixed,Sr3Al2Si2GeO12
10688,mixed,Sr3Al2Si2GeO12
10689,mixed,Sr3Al2Si2GeO12
10690,mixed,Sr3Al2Si2GeO12
10691,mixed,Sr3Al2Si2GeO12
10692,mixed,Sr3Al2Si2GeO12
10693,mixed,Sr3Al2Si2GeO12
10694,mixed,Sr3Al2Si2GeO12
10695,mixed,Sr3Al2Si2GeO12
10696,mixed,Sr3Al2Si2GeO12
10697,mixed,Sr3Al2Si2GeO12
10698,mixed,Sr3Al2Si2GeO12
10699,mixed,Sr3Al2Si2GeO12
10700,mixed,Sr3Al2Si2GeO12
10701,mixed,Sr3Al2Si2GeO12
10702,mixed,Sr3Al2Si2GeO12
10703,mixed,Bi3Al2Ga2AlO12
10704,mixed,Bi3Al2Ga2AlO12
10705,mixed,Bi3Al2Ga2AlO12
10706,mixed,Bi3Al2Ga2AlO12
10707,mixed,Bi3Al2Ga2AlO12
10708,mixed,Bi3Al2Ga2AlO12
10709,mixed,Bi3Al2Ga2AlO12
10710,mixed,Bi3Al2Ga2AlO12
10711,mixed,Bi3Al2Ga2AlO12
10712,mixed,Bi3Al2Ga2AlO12
10713,mixed,Bi3Al2Ga2AlO12
10714,mixed,Bi3Al2Ga2AlO12
10715,mixed,Bi3Al2Ga2AlO12
10716,mixed,Bi3Al2Ga2AlO12
10717,mixed,Bi3Al2Ga2AlO12
10718,mixed,Bi3Al2Ga2AlO12
10719,mixed,Bi3Al2Ga2AlO12
10720,mixed,Bi3Al2Ga2AlO12
10721,mixed,Sr3Mg2P2GeO12
10722,mixed,Sr3Mg2P2GeO12
10723,mixed,Sr3Mg2P2GeO12
10724,mixed,Sr3Mg2P2GeO12
10725,mixed,Sr3Mg2P2GeO12
10726,mixed,Sr3Mg2P2GeO12
10727,mixed,Sr3Mg2P2GeO12
10728,mixed,Sr3Mg2P2GeO12
10729,mixed,Sr3Mg2P2GeO12
10730,mixed,Sr3Mg2P2GeO12
10731,mixed,Sr3Mg2P2GeO12
10732,mixed,Sr3Mg2P2GeO12
10733,mixed,Sr3Mg2P2GeO12
10734,mixed,Sr3Mg2P2GeO12
10735,mixed,Sr3Mg2P2GeO12
10736,mixed,Sr3Mg2P2GeO12
10737,mixed,Sr3Mg2P2GeO12
10738,mixed,Sr3Mg2P2GeO12
10739,mixed,Ba3Al2Sn2SiO12
10740,mixed,Ba3Al2Sn2SiO12
10741,mixed,Ba3Al2Sn2SiO12
10742,mixed,Ba3Al2Sn2SiO12
10743,mixed,Ba3Al2Sn2SiO12
10744,mixed,Ba3Al2Sn2SiO12
10745,mixed,Ba3Al2Sn2SiO12
10746,mixed,Ba3Al2Sn2SiO12
10747,mixed,Ba3Al2Sn2SiO12
10748,mixed,Ba3Al2Sn2SiO12
10749,mixed,Ba3Al2Sn2SiO12
10750,mixed,Ba3Al2Sn2SiO12
10751,mixed,Ba3Al2Sn2SiO12
10752,mixed,Ba3Al2Sn2SiO12
10753,mixed,Ba3Al2Sn2SiO12
10754,mixed,Ba3Al2Sn2SiO12
10755,mixed,Ba3Al2Sn2SiO12
10756,mixed,Ba3Al2Sn2SiO12
10757,mixed,Sr3Zr2Al2SiO12
10758,mixed,Sr3Zr2Al2SiO12
10759,mixed,Sr3Zr2Al2SiO12
10760,mixed,Sr3Zr2Al2SiO12
10761,mixed,Sr3Zr2Al2SiO12
10762,mixed,Sr3Zr2Al2SiO12
10763,mixed,Sr3Zr2Al2SiO12
10764,mixed,Sr3Zr2Al2SiO12
10765,mixed,Sr3Zr2Al2SiO12
10766,mixed,Sr3Zr2Al2SiO12
10767,mixed,Sr3Zr2Al2SiO12
10768,mixed,Sr3Zr2Al2SiO12
10769,mixed,Sr3Zr2Al2SiO12
10770,mixed,Sr3Zr2Al2SiO12
10771,mixed,Sr3Zr2Al2SiO12
10772,mixed,Sr3Zr2Al2SiO12
10773,mixed,Sr3Zr2Al2SiO12
10774,mixed,Sr3Zr2Al2SiO12
10775,mixed,Bi3Nb2Li2AlO12
10776,mixed,Bi3Nb2Li2AlO12
10777,mixed,Bi3Nb2Li2AlO12
10778,mixed,Bi3Nb2Li2AlO12
10779,mixed,Bi3Nb2Li2AlO12
10780,mixed,Bi3Nb2Li2AlO12
10781,mixed,Bi3Nb2Li2AlO12
10782,mixed,Bi3Nb2Li2AlO12
10783,mixed,Bi3Nb2Li2AlO12
10784,mixed,Bi3Nb2Li2AlO12
10785,mixed,Bi3Nb2Li2AlO12
10786,mixed,Bi3Nb2Li2AlO12
10787,mixed,Bi3Nb2Li2AlO12
10788,mixed,Bi3Nb2Li2AlO12
10789,mixed,Bi3Nb2Li2AlO12
10790,mixed,Bi3Nb2Li2AlO12
10791,mixed,Bi3Nb2Li2AlO12
10792,mixed,Bi3Nb2Li2AlO12
10793,mixed,Na3Sn2P2GaO12
10794,mixed,Na3Sn2P2GaO12
10795,mixed,Na3Sn2P2GaO12
10796,mixed,Na3Sn2P2GaO12
10797,mixed,Na3Sn2P2GaO12
10798,mixed,Na3Sn2P2GaO12
10799,mixed,Na3Sn2P2GaO12
10800,mixed,Na3Sn2P2GaO12
10801,mixed,Na3Sn2P2GaO12
10802,mixed,Na3Sn2P2GaO12
10803,mixed,Na3Sn2P2GaO12
10804,mixed,Na3Sn2P2GaO12
10805,mixed,Na3Sn2P2GaO12
10806,mixed,Na3Sn2P2GaO12
10807,mixed,Na3Sn2P2GaO12
10808,mixed,Na3Sn2P2GaO12
10809,mixed,Na3Sn2P2GaO12
10810,mixed,Na3Sn2P2GaO12
10811,mixed,Bi3Li2Si2PO12
10812,mixed,Bi3Li2Si2PO12
10813,mixed,Bi3Li2Si2PO12
10814,mixed,Bi3Li2Si2PO12
10815,mixed,Bi3Li2Si2PO12
10816,mixed,Bi3Li2Si2PO12
10817,mixed,Bi3Li2Si2PO12
10818,mixed,Bi3Li2Si2PO12
10819,mixed,Bi3Li2Si2PO12
10820,mixed,Bi3Li2Si2PO12
10821,mixed,Bi3Li2Si2PO12
10822,mixed,Bi3Li2Si2PO12
10823,mixed,Bi3Li2Si2PO12
10824,mixed,Bi3Li2Si2PO12
10825,mixed,Bi3Li2Si2PO12
10826,mixed,Bi3Li2Si2PO12
10827,mixed,Bi3Li2Si2PO12
10828,mixed,Bi3Li2Si2PO12
10829,mixed,Ba3Ga2Sn2GeO12
10830,mixed,Ba3Ga2Sn2GeO12
10831,mixed,Ba3Ga2Sn2GeO12
10832,mixed,Ba3Ga2Sn2GeO12
10833,mixed,Ba3Ga2Sn2GeO12
10834,mixed,Ba3Ga2Sn2GeO12
10835,mixed,Ba3Ga2Sn2GeO12
10836,mixed,Ba3Ga2Sn2GeO12
10837,mixed,Ba3Ga2Sn2GeO12
10838,mixed,Ba3Ga2Sn2GeO12
10839,mixed,Ba3Ga2Sn2GeO12
10840,mixed,Ba3Ga2Sn2GeO12
10841,mixed,Ba3Ga2Sn2GeO12
10842,mixed,Ba3Ga2Sn2GeO12
10843,mixed,Ba3Ga2Sn2GeO12
10844,mixed,Ba3Ga2Sn2GeO12
10845,mixed,Ba3Ga2Sn2GeO12
10846,mixed,Ba3Ga2Sn2GeO12
10847,mixed,Sr3Sn2Al2SnO12
10848,mixed,Sr3Sn2Al2SnO12
10849,mixed,Sr3Sn2Al2SnO12
10850,mixed,Sr3Sn2Al2SnO12
10851,mixed,Sr3Sn2Al2SnO12
10852,mixed,Sr3Sn2Al2SnO12
10853,mixed,Sr3Sn2Al2SnO12
10854,mixed,Sr3Sn2Al2SnO12
10855,mixed,Sr3Sn2Al2SnO12
10856,mixed,Sr3Sn2Al2SnO12
10857,mixed,Sr3Sn2Al2SnO12
10858,mixed,Sr3Sn2Al2SnO12
10859,mixed,Sr3Sn2Al2SnO12
10860,mixed,Sr3Sn2Al2SnO12
10861,mixed,Sr3Sn2Al2SnO12
10862,mixed,Sr3Sn2Al2SnO12
10863,mixed,Sr3Sn2Al2SnO12
10864,mixed,Sr3Sn2Al2SnO12
10865,mixed,Ba3Ge2Al2SiO12
10866,mixed,Ba3Ge2Al2SiO12
10867,mixed,Ba3Ge2Al2SiO12
10868,mixed,Ba3Ge2Al2SiO12
10869,mixed,Ba3Ge2Al2SiO12
10870,mixed,Ba3Ge2Al2SiO12
10871,mixed,Ba3Ge2Al2SiO12
10872,mixed,Ba3Ge2Al2SiO12
10873,mixed,Ba3Ge2Al2SiO12
10874,mixed,Ba3Ge2Al2SiO12
10875,mixed,Ba3Ge2Al2SiO12
10876,mixed,Ba3Ge2Al2SiO12
10877,mixed,Ba3Ge2Al2SiO12
10878,mixed,Ba3Ge2Al2SiO12
10879,mixed,Ba3Ge2Al2SiO12
10880,mixed,Ba3Ge2Al2SiO12
10881,mixed,Ba3Ge2Al2SiO12
10882,mixed,Ba3Ge2Al2SiO12
10883,mixed,Na3Ta2Ge2AlO12
10884,mixed,Na3Ta2Ge2AlO12
10885,mixed,Na3Ta2Ge2AlO12
10886,mixed,Na3Ta2Ge2AlO12
10887,mixed,Na3Ta2Ge2AlO12
10888,mixed,Na3Ta2Ge2AlO12
10889,mixed,Na3Ta2Ge2AlO12
10890,mixed,Na3Ta2Ge2AlO12
10891,mixed,Na3Ta2Ge2AlO12
10892,mixed,Na3Ta2Ge2AlO12
10893,mixed,Na3Ta2Ge2AlO12
10894,mixed,Na3Ta2Ge2AlO12
10895,mixed,Na3Ta2Ge2AlO12
10896,mixed,Na3Ta2Ge2AlO12
10897,mixed,Na3Ta2Ge2AlO12
10898,mixed,Na3Ta2Ge2AlO12
10899,mixed,Na3Ta2Ge2AlO12
10900,mixed,Na3Ta2Ge2AlO12
10901,mixed,Ba3Sn2Al2SiO12
10902,mixed,Ba3Sn2Al2SiO12
10903,mixed,Ba3Sn2Al2SiO12
10904,mixed,Ba3Sn2Al2SiO12
10905,mixed,Ba3Sn2Al2SiO12
10906,mixed,Ba3Sn2Al2SiO12
10907,mixed,Ba3Sn2Al2SiO12
10908,mixed,Ba3Sn2Al2SiO12
10909,mixed,Ba3Sn2Al2SiO12
10910,mixed,Ba3Sn2Al2SiO12
10911,mixed,Ba3Sn2Al2SiO12
10912,mixed,Ba3Sn2Al2SiO12
10913,mixed,Ba3Sn2Al2SiO12
10914,mixed,Ba3Sn2Al2SiO12
10915,mixed,Ba3Sn2Al2SiO12
10916,mixed,Ba3Sn2Al2SiO12
10917,mixed,Ba3Sn2Al2SiO12
10918,mixed,Ba3Sn2Al2SiO12
10919,mixed,Ca3Zr2Al2SiO12
10920,mixed,Ca3Zr2Al2SiO12
10921,mixed,Ca3Zr2Al2SiO12
10922,mixed,Ca3Zr2Al2SiO12
10923,mixed,Ca3Zr2Al2SiO12
10924,mixed,Ca3Zr2Al2SiO12
10925,mixed,Ca3Zr2Al2SiO12
10926,mixed,Ca3Zr2Al2SiO12
10927,mixed,Ca3Zr2Al2SiO12
10928,mixed,Ca3Zr2Al2SiO12
10929,mixed,Ca3Zr2Al2SiO12
10930,mixed,Ca3Zr2Al2SiO12
10931,mixed,Ca3Zr2Al2SiO12
